1,0.6536702768,0.9617563739,0.9998348673,0.4855202002,9,8
3,0.6068308181,0.8946135831,0.9998390429,0.4355758267,9,8
1,0.7278775782,0.8933043005,0.9998770683,0.5721757322,9,8
3,0.7152747728,0.9333709768,0.9998571571,0.5567531155,9,8
1,0.7087223867,0.9051774287,0.9998669352,0.5488536155,9,9
3,0.6950512706,0.9535168196,0.9998459516,0.5326272634,9,9
1,0.6324284666,0.9606240713,0.9998271188,0.4624463519,9,9
3,0.5880773362,0.8916938111,0.9998329633,0.416508178,9,9
1,0.705012705,0.928788801,0.9998616901,0.5444166964,9,9
3,0.6006493506,0.9585492228,0.9998013653,0.4292343387,9,9
1,0.7553435115,0.7748629601,0.9999156934,0.6068690586,9,2
3,0.8125330048,0.8485294118,0.9999221311,0.6842573377,9,2
1,0.6871189024,0.8016896398,0.9998573875,0.5233671988,9,2
3,0.746550472,0.8217426059,0.9998867174,0.5955967555,9,2
1,0.7498681666,0.8178680982,0.9998869544,0.5998312711,9,2
3,0.7923141186,0.8184328616,0.9999144974,0.6560597676,9,2
1,0.7599540582,0.7821118991,0.999916409,0.6128434702,9,3
3,0.7958515284,0.8627218935,0.9999077041,0.6609247507,9,3
1,0.7056936648,0.8848667672,0.9998522647,0.5452292441,9,3
3,0.7595805529,0.8896828941,0.9998790895,0.6123578235,9,3
1,0.6994535519,0.9014084507,0.9998740915,0.5378151261,9,3
3,0.63339245,0.9164222874,0.9998410682,0.4634779385,9,3
1,0.6858957396,0.9237348539,0.9998712324,0.5219492549,9,3
3,0.6198964922,0.9158878505,0.9998541866,0.4491666667,9,3
1,0.7566403446,0.8462464874,0.9998839749,0.6085450346,9,3
3,0.7913816689,0.8384057971,0.9999077016,0.6547821166,9,3
1,0.318975553,0.7306666667,0.9997451077,0.1897506925,9,4
3,0.02124833997,0.6274509804,0.9996508339,0.01073825503,9,4
1,0.1244131455,0.8833333333,0.9997357073,0.06633291615,9,5
1,0.2452161588,0.9664804469,0.9997475039,0.1397415186,9,5
1,0.004199916002,1,0.9997173546,0.002104377104,9,4
1,0.3034995355,0.9023941068,0.9997381995,0.1788974078,9,5
3,0.004712218108,0.7,0.9996478553,0.002361673414,9,5
3,0.005964214712,0.75,0.9996427292,0.002991026919,9,5
1,0.248324515,0.948787062,0.9997482188,0.1417639952,9,6
3,0.00464344942,0.7777777778,0.999642491,0.00232712766,9,6
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,6
3,0.00464344942,0.7777777778,0.999642491,0.00232712766,9,7
1,0.2302758178,0.9111675127,0.9997180568,0.1301196086,9,7
3,0.03797006207,0.9285714286,0.9996863583,0.01935243766,9,7
1,0.2321428571,0.9672619048,0.9997450011,0.1313131313,9,7
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,7
1,0.2525089026,0.9352517986,0.9997279509,0.1444979622,9,7
3,0.4282993197,0.9550970874,0.9997539279,0.2725069252,9,7
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,8
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,9
1,0.7031767687,0.8461538462,0.9998575087,0.5422302375,9,2
3,0.7307401813,0.8449781659,0.999872292,0.5757215115,9,2
1,0.6865955826,0.8565320665,0.9998397425,0.5227602204,9,2
3,0.7202560911,0.8869908016,0.9998431971,0.5628126737,9,2
1,0.6747083251,0.8931937173,0.9998281803,0.5091017607,9,3
3,0.6857463524,0.9137587238,0.9998203086,0.5217762596,9,3
1,0.4391915039,0.7210348706,0.9998344007,0.2813871817,9,3
3,0.1356828194,0.5789473684,0.9997794558,0.07277882798,9,3
1,0.6769807782,0.795154185,0.9998800495,0.5116938342,9,3
3,0.6750407071,0.7328282828,0.9998965019,0.5094803371,9,3
1,0.7043390515,0.8921267894,0.9998504767,0.5436137072,9,3
3,0.7401107595,0.9126829268,0.9998646644,0.5874411303,9,3
1,0.2606650991,0.7563352827,0.9997525064,0.1498648127,9,3
1,0.2459478506,0.9331550802,0.9997478611,0.1402169546,9,5
1,0.4494190989,0.946300716,0.9997737182,0.2898391813,9,7
3,0.153259362,0.9170124481,0.9997112668,0.08298911003,9,7
1,0.713348697,0.84360587,0.9998516615,0.554422706,9,2
3,0.7165679411,0.8400673401,0.9998570276,0.5583216783,9,2
1,0.7197952218,0.8369047619,0.9998532093,0.5622500666,9,2
3,0.7494260413,0.7561217737,0.9999056715,0.5992656701,9,2
1,0.01318391562,0.03039513678,0.9997191209,0.006635700066,9,3
1,0.4391915039,0.7210348706,0.9998344007,0.2813871817,9,3
3,0.1356828194,0.5789473684,0.9997794558,0.07277882798,9,3
1,0.06680584551,0.6956521739,0.9996852823,0.03455723542,9,3
3,0.03168316832,0.7547169811,0.9997100812,0.01609657948,9,3
1,0.7095125068,0.8748311571,0.9998434368,0.5498019242,9,3
3,0.7192463982,0.8774222623,0.9998511874,0.5615806172,9,3
1,0.7793834297,0.8403739612,0.9998911244,0.63851618,9,3
3,0.7901468498,0.7681915874,0.9999315473,0.6530931872,9,3
1,0.06014319809,0.9692307692,0.9997655135,0.03100393701,9,4
3,0.003984063745,1,0.9997615813,0.001996007984,9,4
1,0.0008302200083,0.0303030303,0.9997168768,0.000415282392,9,4
1,0.6812771585,0.9231950845,0.9998167327,0.5166189112,9,4
3,0.7411743186,0.8473442074,0.9998747946,0.5887823307,9,4
1,0.1409624858,0.9841269841,0.9997301041,0.07582551977,9,5
3,0.2122137405,0.9235880399,0.9997566851,0.1187019641,9,5
1,0.06014319809,0.9692307692,0.9997655135,0.03100393701,9,5
3,0.003984063745,1,0.9997615813,0.001996007984,9,5
1,0.6644749565,0.9382850901,0.9998066003,0.4975383724,9,5
3,0.747716895,0.9013761468,0.9998675241,0.5970829535,9,5
1,0.0008350730689,0.05263157895,0.9997168773,0.000417710944,9,5
1,0.6685741536,0.9662301861,0.9998401127,0.5021489971,9,7
3,0.6583756345,0.898199446,0.9998570435,0.4907302308,9,7
1,0.6497339139,0.9654924515,0.9998330793,0.4811895378,9,8
3,0.6614332742,0.8988300069,0.9998581164,0.4941354521,9,8
1,0.6236718557,0.967791411,0.9998234236,0.4531418312,9,9
3,0.6380558428,0.8994169096,0.9998495333,0.4684889901,9,9
1,0.1339421613,0.9887640449,0.9997289123,0.07177814029,9,9
3,0.1862095832,0.9637096774,0.9997520373,0.1026632302,9,9
1,0.5958946714,0.9689817937,0.9997731046,0.4243945659,9,9
3,0.6754057428,0.938150289,0.9998267532,0.5098963242,9,9
1,0.7418069088,0.8162768031,0.9999059209,0.5895811334,9,2
3,0.7537643933,0.8804966374,0.9998949524,0.604832978,9,2
1,0.7440572352,0.8624933119,0.9998984111,0.592429254,9,3
3,0.7485112231,0.9164329781,0.9998868463,0.5980966325,9,3
1,0.6091743119,0.6509803922,0.9998965043,0.437994723,9,2
3,0.5722891566,0.6341019417,0.9998856558,0.4008438819,9,2
1,0.7120319331,0.8859981079,0.9998480891,0.5528335301,9,2
3,0.74654055,0.8995356691,0.9998558353,0.5955841252,9,2
1,0.7247474747,0.9115245009,0.9998412907,0.5683168317,9,3
3,0.7619220968,0.8655913978,0.9998827835,0.6154072332,9,3
1,0.6803391836,0.8965696466,0.9998304455,0.5155409444,9,3
3,0.7203808826,0.9273927393,0.9998362843,0.562965083,9,3
1,0.73546042,0.7986842105,0.9998985253,0.5816033216,9,3
3,0.7574985297,0.8586666667,0.9998904173,0.6096560429,9,3
1,0.7091198544,0.6586396282,0.9999438366,0.5493305144,9,3
3,0.7068062827,0.6756141947,0.9999381142,0.5465587045,9,3
1,0.665615142,0.7136414882,0.9999089048,0.4988179669,9,4
3,0.5729196869,0.6837370242,0.9998788625,0.40146282,9,4
1,0.2424035507,0.7634408602,0.9997485737,0.1379176379,9,4
1,0.7196149218,0.8840922531,0.9998844629,0.5620300752,9,5
3,0.6905472637,0.965901183,0.9998575205,0.5273556231,9,5
1,0.6940298507,0.756097561,0.9999131978,0.5314285714,9,5
3,0.5809352518,0.7274774775,0.9998765988,0.4093789607,9,5
1,0.7161803714,0.8747300216,0.9998745641,0.5578512397,9,5
3,0.7306382979,0.9286100595,0.9998647869,0.5755950386,9,5
1,0.4197080292,0.8098591549,0.9998265358,0.2655889145,9,6
3,0.09493087558,0.6204819277,0.9997733787,0.04983067247,9,6
1,0.2355400697,0.8325123153,0.9997465488,0.1334913112,9,6
1,0.3702944942,0.9538258575,0.9997110106,0.2272155877,9,7
3,0.3444553484,0.9538043478,0.9996854983,0.2080616479,9,7
1,0.6640685892,0.9227436823,0.9998585944,0.4970828471,9,7
3,0.5818777293,0.9861239593,0.9998191362,0.4103156274,9,7
1,0.4234167894,0.8381924198,0.9998265363,0.2685660906,9,7
3,0.09162424803,0.6305732484,0.9997729021,0.04801163919,9,7
1,0.2383890874,0.9017199017,0.9997252093,0.1353244838,9,7
3,0.4307775671,0.9464285714,0.9997548812,0.2745165746,9,7
1,0.4043043812,0.9195804196,0.999820697,0.253371869,9,8
3,0.05486044273,0.7702702703,0.9997678975,0.02820385948,9,8
1,0.2229367631,0.9313432836,0.9997434514,0.1254523522,9,8
1,0.2168587896,0.9647435897,0.9997421407,0.1216161616,9,9
1,0.4055512722,0.9326241135,0.9998206972,0.2543520309,9,9
3,0.05486044273,0.7702702703,0.9997678975,0.02820385948,9,9
1,0.713348697,0.84360587,0.9998516615,0.554422706,9,2
3,0.7165679411,0.8400673401,0.9998570276,0.5583216783,9,2
1,0.001125492403,0.001697792869,0.9997169574,0.0005630630631,9,3
1,0.7553435115,0.7748629601,0.9999156934,0.6068690586,9,2
3,0.8125330048,0.8485294118,0.9999221311,0.6842573377,9,2
1,0.6871189024,0.8016896398,0.9998573875,0.5233671988,9,2
3,0.746550472,0.8217426059,0.9998867174,0.5955967555,9,2
1,0.7599540582,0.7821118991,0.999916409,0.6128434702,9,3
3,0.7958515284,0.8627218935,0.9999077041,0.6609247507,9,3
1,0.7095125068,0.8748311571,0.9998434368,0.5498019242,9,3
3,0.7192463982,0.8774222623,0.9998511874,0.5615806172,9,3
1,0.7056936648,0.8848667672,0.9998522647,0.5452292441,9,3
3,0.7595805529,0.8896828941,0.9998790895,0.6123578235,9,3
1,0.6972561679,0.8012718601,0.9998881565,0.5352212389,9,3
3,0.6628975265,0.730529595,0.9998912562,0.4957716702,9,3
1,0.318975553,0.7306666667,0.9997451077,0.1897506925,9,4
3,0.02124833997,0.6274509804,0.9996508339,0.01073825503,9,4
1,0.3034995355,0.9023941068,0.9997381995,0.1788974078,9,5
3,0.004712218108,0.7,0.9996478553,0.002361673414,9,5
1,0.6547155105,0.9006433167,0.9998581173,0.4866743917,9,5
3,0.6528234996,0.790797546,0.9998771906,0.4845864662,9,5
1,0.0008406893653,0.3333333333,0.9997168778,0.0004205214466,9,5
1,0.6759776536,0.9504531722,0.999829974,0.5105485232,9,5
3,0.7194036032,0.9528250137,0.9998486905,0.5617723157,9,5
1,0.6112107623,0.9329226557,0.9998049396,0.4401033258,9,6
3,0.6811839323,0.9344547564,0.9998336689,0.5165117025,9,6
1,0.2897727273,0.9522821577,0.9997345057,0.1694352159,9,7
3,0.002698145025,1,0.999647498,0.001350894968,9,7
1,0.6001376462,0.9617647059,0.9997983844,0.4287118977,9,7
3,0.6696989387,0.9596523898,0.999825921,0.5034190817,9,7
1,0.2932496075,0.9358717435,0.9997354589,0.1718175129,9,8
3,0.005389019872,1,0.9996479746,0.002701789936,9,8
1,0.6112496536,0.9516824849,0.9998394029,0.4401436552,9,9
3,0.6377295492,0.8988235294,0.9998601462,0.4681372549,9,9
1,0.5700824499,0.9711075441,0.9997867029,0.3986820428,9,9
3,0.592147806,0.9682779456,0.9997944507,0.4206036745,9,9
1,0.7278896177,0.9273775216,0.999871585,0.5721906117,9,9
3,0.6589646745,0.962987013,0.9998237763,0.4913850232,9,9
1,0.2996845426,0.6728045326,0.9997628728,0.1762523191,9,2
1,0.2865725443,0.7884297521,0.9997321174,0.1672510519,9,3
3,0.1236833163,0.7,0.9997018483,0.0659181456,9,3
1,0.7202632816,0.8558659218,0.9998888732,0.5628214548,9,3
3,0.6448736999,0.8948453608,0.9998472664,0.475877193,9,3
1,0.2951705505,0.8792756539,0.9997583485,0.1731378764,9,4
1,0.6857573474,0.8998022413,0.9998689653,0.5217889908,9,5
3,0.5731119443,0.9296264118,0.9998196116,0.4016516517,9,5
1,0.2497652582,0.847133758,0.9997228228,0.1427038627,9,5
3,0.07512402551,0.7625899281,0.9996927926,0.03902798233,9,5
1,0.2767208578,0.9367681499,0.9997539395,0.1605780811,9,6
1,0.2536997886,0.9625668449,0.9997491725,0.1452784504,9,7
1,0.2466184335,0.8615384615,0.9997219889,0.1406530319,9,7
3,0.06402877698,0.9175257732,0.9996907675,0.03307320699,9,7
1,0.7640492687,0.7908366534,0.9999164093,0.6181874805,9,2
3,0.8025823989,0.8075213675,0.9999285687,0.670261067,9,2
1,0.6972561679,0.8012718601,0.9998881565,0.5352212389,9,3
3,0.6628975265,0.730529595,0.9998912562,0.4957716702,9,3
1,0.819763396,0.769431744,0.9999606466,0.6945754717,9,3
3,0.807955657,0.780964387,0.9999424001,0.6777899344,9,3
1,0.6858957396,0.9237348539,0.9998712324,0.5219492549,9,3
3,0.6198964922,0.9158878505,0.9998541866,0.4491666667,9,3
1,0.004199916002,1,0.9997173546,0.002104377104,9,4
1,0.7619650011,0.8784637822,0.9998951893,0.6154632153,9,4
3,0.7928790199,0.9151568714,0.9998938751,0.6568347605,9,4
1,0.7450554227,0.8950391645,0.9998841021,0.5936958781,9,5
3,0.7732079906,0.9202797203,0.9998823103,0.6302681992,9,5
1,0.03135650988,0.08243727599,0.9997222239,0.01592797784,9,5
3,0.01365187713,0.05357142857,0.9997278343,0.006872852234,9,5
1,0.003361344538,1,0.9997172354,0.001683501684,9,6
1,0.003361344538,1,0.9997172354,0.001683501684,9,7
1,0.1451795841,0.9846153846,0.9997308192,0.07827150428,9,7
3,0.1905864198,0.9047619048,0.9997529903,0.1053304904,9,7
1,0.6679307893,0.9221204188,0.9998471458,0.5014234875,9,7
3,0.6812652068,0.9543285617,0.9998517969,0.5166051661,9,7
1,0.7640492687,0.7908366534,0.9999164093,0.6181874805,9,2
3,0.8025823989,0.8075213675,0.9999285687,0.670261067,9,2
1,0.7197952218,0.8369047619,0.9998532093,0.5622500666,9,2
3,0.7494260413,0.7561217737,0.9999056715,0.5992656701,9,2
1,0.73546042,0.7986842105,0.9998985253,0.5816033216,9,3
3,0.7574985297,0.8586666667,0.9998904173,0.6096560429,9,3
1,0.7071428571,0.8761061947,0.9998378317,0.546961326,9,3
3,0.7688284519,0.8289473684,0.9998961358,0.624468989,9,3
1,0.765207284,0.7976575121,0.9999152172,0.6197050518,9,3
3,0.7812279464,0.8178795715,0.9999109219,0.6409959467,9,3
1,0.6927772126,0.9277929155,0.9998686084,0.5299610895,9,3
3,0.6757763975,0.9431345354,0.999854182,0.5103189493,9,3
1,0.06680584551,0.6956521739,0.9996852823,0.03455723542,9,3
3,0.03168316832,0.7547169811,0.9997100812,0.01609657948,9,3
1,0.3228672986,0.7898550725,0.9997447519,0.19251148,9,4
3,0.02510736703,0.5757575758,0.9996515485,0.01271328203,9,4
1,0.7485580004,0.8720756595,0.9998903012,0.5981563674,9,4
3,0.7570529734,0.8983622351,0.9998824305,0.6090790333,9,4
1,0.05818436733,0.7094017094,0.9996837333,0.02996389892,9,4
3,0.01996007984,0.7575757576,0.9997082937,0.01008064516,9,4
1,0.05826605827,0.7345132743,0.9996837335,0.03000723066,9,5
3,0.01838529177,0.7666666667,0.9997080554,0.009277934651,9,5
1,0.2884916902,0.9145129225,0.9997346242,0.1685599121,9,5
3,0.003371544167,1,0.9996476171,0.00168861871,9,5
1,0.2296137339,0.9668674699,0.9997445244,0.1296969697,9,5
1,0.6735472291,0.8757292882,0.9998519118,0.5077807848,9,5
3,0.6620305981,0.7854785479,0.9998726569,0.4948024948,9,5
1,0.7292672225,0.8812301166,0.9998795715,0.5738950276,9,5
3,0.7329401853,0.9172377438,0.9998675285,0.5784574468,9,5
1,0.02936962751,0.7321428571,0.9996787288,0.01490367139,9,6
3,0.0008080808081,0.3333333333,0.9997054337,0.0004042037187,9,6
1,0.258974359,0.9017857143,0.9997296189,0.1487481591,9,6
3,0.4541369284,0.9216738197,0.9997625087,0.2937756498,9,6
1,0.2463261022,0.8934010152,0.9997482182,0.1404628891,9,6
1,0.6586070959,0.9343773304,0.9998556145,0.4909874608,9,7
3,0.5574585635,0.9729990357,0.9998123414,0.3864419763,9,7
1,0.02936962751,0.7321428571,0.9996787288,0.01490367139,9,7
1,0.2317793828,0.9438502674,0.9997235413,0.1310805793,9,7
3,0.4232977851,0.9602977667,0.9997523785,0.2684703434,9,7
1,0.2361308677,0.9540229885,0.9997458353,0.1338709677,9,8
1,0.02943287868,0.82,0.999678729,0.01493624772,9,8
3,0.0008084074373,0.5,0.9997054338,0.0004043671654,9,8
1,0.215806568,0.9739413681,0.9997419024,0.1209546926,9,9
1,0.2760963558,0.890438247,0.9997271136,0.1601576496,9,9
3,0.02671905697,0.4657534247,0.9997093652,0.01354042214,9,9
1,0.7640492687,0.7908366534,0.9999164093,0.6181874805,9,2
3,0.8025823989,0.8075213675,0.9999285687,0.670261067,9,2
1,0.713348697,0.84360587,0.9998516615,0.554422706,9,2
3,0.7165679411,0.8400673401,0.9998570276,0.5583216783,9,2
1,0.65349469,0.6552748886,0.9999156987,0.4853264857,9,2
3,0.591493006,0.6911274183,0.9998845848,0.4199432509,9,2
1,0.819763396,0.769431744,0.9999606466,0.6945754717,9,3
3,0.807955657,0.780964387,0.9999424001,0.6777899344,9,3
1,0.6651258346,0.6947424893,0.9999123617,0.4982685648,9,3
3,0.601183432,0.738372093,0.9998822019,0.4297800338,9,3
1,0.003982930299,0.006145741879,0.9997175548,0.001995438997,9,3
1,0.7095125068,0.8748311571,0.9998434368,0.5498019242,9,3
3,0.7192463982,0.8774222623,0.9998511874,0.5615806172,9,3
1,0.001682085786,1,0.9997169971,0.0008417508418,9,4
1,0.7619650011,0.8784637822,0.9998951893,0.6154632153,9,4
3,0.7928790199,0.9151568714,0.9998938751,0.6568347605,9,4
1,0.7450554227,0.8950391645,0.9998841021,0.5936958781,9,5
3,0.7732079906,0.9202797203,0.9998823103,0.6302681992,9,5
1,0.1484794275,0.8058252427,0.9997777884,0.08019323671,9,5
3,0.034416826,0.4090909091,0.9997653937,0.01750972763,9,5
1,0.05786873677,0.7454545455,0.9996850449,0.02979651163,9,5
3,0.005943536404,0.8888888889,0.9996811148,0.002980625931,9,5
1,0.02596515203,0.06896551724,0.9997212704,0.01315334026,9,5
3,0.02264150943,0.08595988539,0.9997292644,0.01145038168,9,5
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,6
1,0.717085543,0.9418534222,0.9998651478,0.5589503954,9,7
3,0.7315548145,0.9553620033,0.9998562021,0.5767334867,9,7
1,0.680402716,0.9509162304,0.999846192,0.5156139106,9,7
3,0.6494897959,0.8939606742,0.9998541823,0.4809217983,9,7
1,0.0008413967186,1,0.9997168779,0.0004208754209,9,7
1,0.7123986095,0.9435236341,0.9998630019,0.5532757379,9,8
3,0.7281512605,0.9633129516,0.9998535796,0.5725140403,9,8
1,0.1403641882,0.9946236559,0.999729985,0.07547939616,9,9
3,0.1905132193,0.9683794466,0.9997527525,0.1052857757,9,9
1,0.6988462444,0.9506726457,0.9998566838,0.5370973579,9,9
3,0.7064612751,0.963806188,0.9998438039,0.5461462124,9,9
1,0.631013431,0.9556213018,0.9998269994,0.4609347128,9,9
3,0.6330036439,0.9034175334,0.9998473876,0.4630616908,9,9
1,0.7640492687,0.7908366534,0.9999164093,0.6181874805,9,2
3,0.8025823989,0.8075213675,0.9999285687,0.670261067,9,2
1,0.003982930299,0.006145741879,0.9997175548,0.001995438997,9,3
1,0.819763396,0.769431744,0.9999606466,0.6945754717,9,3
3,0.807955657,0.780964387,0.9999424001,0.6777899344,9,3
1,0.7513078471,0.8174255692,0.999902341,0.6016757976,9,4
3,0.7956052283,0.9059534081,0.9998973324,0.6605850897,9,4
1,0.003747657714,0.007263922518,0.9997174462,0.001877346683,9,4
1,0.7496942519,0.8283783784,0.999899003,0.5996087382,9,5
3,0.7767216295,0.9124886053,0.9998856484,0.6349508405,9,5
1,0.01367989056,0.03649635036,0.9997191246,0.006887052342,9,5
3,0.0007561436673,0.002906976744,0.9997258074,0.000378214826,9,5
1,0.1665427509,0.9333333333,0.9997346325,0.09083536091,9,5
3,0.1965714286,0.8431372549,0.9997543007,0.1089987326,9,5
1,0.07477520114,0.9518072289,0.9997674204,0.03883972468,9,5
1,0.006586169045,1,0.9996763464,0.003303964758,9,5
1,0.2996587031,0.9145833333,0.9997602564,0.176234444,9,6
3,0.3509358289,0.780089153,0.9997861214,0.2128090799,9,6
1,0.315467075,0.8894645941,0.9997411788,0.1872727273,9,6
3,0.008730691739,0.7647058824,0.9996485703,0.004384485666,9,6
1,0.7369589345,0.9125893348,0.9998776647,0.5834797891,9,7
3,0.7338458342,0.9535637149,0.9998575134,0.5795864785,9,7
1,0.1451795841,0.9846153846,0.9997308192,0.07827150428,9,7
3,0.1905864198,0.9047619048,0.9997529903,0.1053304904,9,7
1,0.7351955307,0.9195081051,0.9998758767,0.5812720848,9,8
3,0.7299392416,0.9613686534,0.9998546525,0.5747278126,9,8
1,0.2877896921,0.9433106576,0.9997575156,0.1680808081,9,8
3,0.338536247,0.865248227,0.9997817131,0.2037578288,9,8
1,0.8015644298,0.8964088398,0.9999118815,0.6688423222,9,9
3,0.7937682571,0.9374425023,0.9998899413,0.6580561834,9,9
1,0.6301221167,0.9400809717,0.9998463166,0.4599841521,9,9
3,0.6650511578,0.8853046595,0.9998707556,0.4981847519,9,9
1,0.6360808709,0.6712253829,0.9999042541,0.4663625998,9,2
3,0.6425682508,0.6511270492,0.9999125993,0.4733705773,9,2
1,0.06659729448,0.6530612245,0.999685282,0.03444564047,9,2
3,0.03084040093,0.3278688525,0.9997100788,0.01566170713,9,2
1,0.7120319331,0.8859981079,0.9998480891,0.5528335301,9,2
3,0.74654055,0.8995356691,0.9998558353,0.5955841252,9,2
1,0.7220550798,0.6809253601,0.9999439563,0.5650126766,9,3
3,0.6965922444,0.658374056,0.999937756,0.5344392355,9,3
1,0.739543058,0.8953191489,0.999852616,0.5867261573,9,2
3,0.7506993007,0.8120272315,0.9998892197,0.6008956059,9,2
1,0.1994475138,0.6697588126,0.9996757299,0.1107701749,9,3
3,0.6695634999,0.8582278481,0.9998339024,0.5032660333,9,3
1,0.7180682059,0.8539042821,0.9998758738,0.5601454065,9,3
3,0.6934225195,0.7724788872,0.9998906588,0.5307167235,9,3
1,0.6803391836,0.8965696466,0.9998304455,0.5155409444,9,3
3,0.7203808826,0.9273927393,0.9998362843,0.562965083,9,3
1,0.7205882353,0.7931654676,0.9998917293,0.5632183908,9,3
3,0.7558869702,0.8579064588,0.9998897019,0.6075709779,9,3
1,0.7213690215,0.8805570434,0.9998751601,0.5641729581,9,3
3,0.7544050468,0.8874104401,0.9998916135,0.6056584003,9,3
1,0.7247474747,0.9115245009,0.9998412907,0.5683168317,9,3
3,0.7619220968,0.8655913978,0.9998827835,0.6154072332,9,3
1,0.06088173548,0.7131147541,0.99968421,0.03139660772,9,4
3,0.03168316832,0.7547169811,0.9997100812,0.01609657948,9,4
1,0.6740099659,0.7206954571,0.9999111702,0.508306962,9,4
3,0.6431646932,0.6980140187,0.99990354,0.4740182467,9,4
1,0.467768595,0.9041533546,0.9997803919,0.3052858684,9,4
3,0.1778975741,0.8123076923,0.9997163901,0.09763313609,9,4
1,0.4648044693,0.9358830146,0.9997783664,0.3027656477,9,5
3,0.165521978,0.8959107807,0.9997136501,0.09022837888,9,5
1,0.3893360161,0.933655006,0.9997170884,0.2417239225,9,5
3,0.3641632456,0.9413233458,0.9996916953,0.2226158843,9,5
